id,name,parent_id,color,label_tree_id,source_id,rank,scientificname,status,valid_AphiaID,valid_name,valid_rank
443410,Gorgonocephalidae,443409,2ee693,3270,123203,Family,Gorgonocephalidae,accepted,123203,Gorgonocephalidae,Family
443411,Cidaroidea,443170,2ee693,3270,510498,Subclass,Cidaroidea,accepted,510498,Cidaroidea,Subclass
443412,Cidaroida,443411,2ee693,3270,123099,Order,Cidaroida,accepted,123099,Cidaroida,Order
443413,Cidaroidea,443412,2ee693,3270,852318,Superfamily,Cidaroidea,accepted,852318,Cidaroidea,Superfamily
443414,Cidaridae,443413,2ee693,3270,123158,Family,Cidaridae,accepted,123158,Cidaridae,Family
443415,Goniocidarinae,443414,2ee693,3270,510894,Subfamily,Goniocidarinae,accepted,510894,Goniocidarinae,Subfamily
443416,Goniocidaris,443415,2ee693,3270,411385,Genus,Goniocidaris,accepted,411385,Goniocidaris,Genus
443417,Goniocidaris sp,443416,2ee693,3270,,Arbitrary,,,,,
443418,Ogmocidaris,443415,2ee693,3270,411387,Genus,Ogmocidaris,accepted,411387,Ogmocidaris,Genus
443419,Ogmocidaris benhami,443418,2ee693,3270,414200,Species,Ogmocidaris benhami,accepted,414200,Ogmocidaris benhami,Species
443420,Histocidaroidea,443412,2ee693,3270,689195,Superfamily,Histocidaroidea,accepted,689195,Histocidaroidea,Superfamily
443421,Histocidaridae,443420,2ee693,3270,510768,Family,Histocidaridae,accepted,510768,Histocidaridae,Family
443422,Stereocidarinae,443414,2ee693,3270,510906,Subfamily,Stereocidarinae,accepted,510906,Stereocidarinae,Subfamily
443423,Stereocidaris,443422,2ee693,3270,123382,Genus,Stereocidaris,accepted,123382,Stereocidaris,Genus
443424,Stereocidaridae,443422,e62d2d,3270,,Arbitrary,,,,,
443425,Euechinoidea,443170,2ee592,3270,149854,Subclass,Euechinoidea,accepted,149854,Euechinoidea,Subclass
443426,Carinacea,443425,2ee592,3270,510517,Infraclass,Carinacea,accepted,510517,Carinacea,Infraclass
443427,Echinacea,443426,2ee592,3270,149855,Subterclass,Echinacea,accepted,149855,Echinacea,Subterclass
443428,Echinoida,443427,e52e2e,3270,123101,Order,Echinoida,unaccepted,510534,Echinidea,Infraorder
443429,Aulodonta,443425,2ee592,3270,510502,Infraclass,Aulodonta,accepted,510502,Aulodonta,Infraclass
443430,Echinothuriacea,443429,2ee592,3270,1572005,Superorder,Echinothuriacea,accepted,1572005,Echinothuriacea,Superorder
443431,Echinothurioida,443430,2ee592,3270,160732,Order,Echinothurioida,accepted,160732,Echinothurioida,Order
443432,Echinothuriidae/Phormosomatidae,443431,2ee592,3270,,Arbitrary,,,,,
443433,Phormosomatidae,443431,2ee693,3270,196184,Family,Phormosomatidae,accepted,196184,Phormosomatidae,Family
443434,Phormosoma,443433,2ee693,3270,123401,Genus,Phormosoma,accepted,123401,Phormosoma,Genus
443435,Phormosoma bursarium,443434,2ee693,3270,214650,Species,Phormosoma bursarium,accepted,214650,Phormosoma bursarium,Species
443436,Camarodonta,443427,2ee693,3270,510518,Order,Camarodonta,accepted,510518,Camarodonta,Order
443437,Echinidea,443436,2ee693,3270,510534,Infraorder,Echinidea,accepted,510534,Echinidea,Infraorder
443438,Echinidae,443437,2ee693,3270,123160,Family,Echinidae,accepted,123160,Echinidae,Family
443439,Gracilechinus,443438,2ee693,3270,411391,Genus,Gracilechinus,accepted,411391,Gracilechinus,Genus
443440,Gracilechinus multidentatus,443439,2ee693,3270,414223,Species,Gracilechinus multidentatus,accepted,414223,Gracilechinus multidentatus,Species
443441,Dermechinus,443438,2ee693,3270,160745,Genus,Dermechinus,accepted,160745,Dermechinus,Genus
443442,Dermechinus horridus,443441,2ee693,3270,160803,Species,Dermechinus horridus,accepted,160803,Dermechinus horridus,Species
443443,Pedinoida,443430,2ee693,3270,123103,Order,Pedinoida,accepted,123103,Pedinoida,Order
443444,Pedinidae,443443,2ee693,3270,123165,Family,Pedinidae,accepted,123165,Pedinidae,Family
443445,Caenopedina,443444,2ee693,3270,123404,Genus,Caenopedina,accepted,123404,Caenopedina,Genus
443446,Caenopedina spp,443445,2ee693,3270,,Arbitrary,,,,,
443447,Temnopleuridea,443436,2ee693,3270,510536,Infraorder,Temnopleuridea,accepted,510536,Temnopleuridea,Infraorder
443448,Temnopleuridae,443447,2ee693,3270,123178,Family,Temnopleuridae,accepted,123178,Temnopleuridae,Family
443449,Pseudechinus,443448,2ee693,3270,160753,Genus,Pseudechinus,accepted,160753,Pseudechinus,Genus
443450,Pseudechinus flemingi,443449,2ee693,3270,414218,Species,Pseudechinus flemingi,accepted,414218,Pseudechinus flemingi,Species
443451,Irregularia,443425,2ee693,3270,510499,Infraclass,Irregularia,accepted,510499,Irregularia,Infraclass
443452,Atelostomata,443451,2ee693,3270,149864,Subterclass,Atelostomata,accepted,149864,Atelostomata,Subterclass
443453,Spatangoida,443452,2ee693,3270,123106,Order,Spatangoida,accepted,123106,Spatangoida,Order
443454,Brissidina,443453,2ee693,3270,510538,Suborder,Brissidina,accepted,510538,Brissidina,Suborder
443455,Spatangoidea,443454,2ee693,3270,852322,Superfamily,Spatangoidea,accepted,852322,Spatangoidea,Superfamily
443456,Spatangidae,443455,2ee693,3270,123177,Family,Spatangidae,accepted,123177,Spatangidae,Family
443457,Eurypatagidae,443455,2ee693,3270,510698,Family,Eurypatagidae,accepted,510698,Eurypatagidae,Family
443458,Paramaretia,443457,2ee693,3270,411402,Genus,Paramaretia,accepted,411402,Paramaretia,Genus
443459,Paramaretia peloria,443458,2ee693,3270,414249,Species,Paramaretia peloria,accepted,414249,Paramaretia peloria,Species
443460,Spatangus,443456,2ee693,3270,123430,Genus,Spatangus,accepted,123430,Spatangus,Genus
443461,Spatangus sp,443460,2ee693,3270,,Arbitrary,,,,,
443462,Actinopoda,443172,2ee693,3270,1393249,Subclass,Actinopoda,accepted,1393249,Actinopoda,Subclass
443463,Synallactida,443462,2ee693,3270,1036229,Order,Synallactida,accepted,1036229,Synallactida,Order
443464,Synallactidae,443463,2ee693,3270,123185,Family,Synallactidae,accepted,123185,Synallactidae,Family
443465,Bathyplotes,443464,2ee693,3270,123460,Genus,Bathyplotes,accepted,123460,Bathyplotes,Genus
443466,Bathyplotes moseleyi,443465,2ee693,3270,174115,Species,Bathyplotes moseleyi,accepted,174115,Bathyplotes moseleyi,Species
443467,Bathyplotes sulcatus,443465,2ee693,3270,241783,Species,Bathyplotes sulcatus,accepted,241783,Bathyplotes sulcatus,Species
443468,Persiculida,443462,2ee592,3270,1036230,Order,Persiculida,accepted,1036230,Persiculida,Order
443469,Pseudostichopodidae,443468,2ee592,3270,1036232,Family,Pseudostichopodidae,accepted,1036232,Pseudostichopodidae,Family
443470,Pseudostichopus,443469,2ee592,3270,123469,Genus,Pseudostichopus,accepted,123469,Pseudostichopus,Genus
443471,Pseudostichopus sp,443470,2ee592,3270,,Arbitrary,,,,,
443472,Pseudostichopus mollis,443470,2ee693,3270,152565,Species,Pseudostichopus mollis,accepted,152565,Pseudostichopus mollis,Species
443473,Pseudostichopus peripatus,443470,2ee693,3270,529641,Species,Pseudostichopus peripatus,accepted,529641,Pseudostichopus peripatus,Species
443474,Elasipodida,443462,2ee693,3270,123112,Order,Elasipodida,accepted,123112,Elasipodida,Order
443475,Laetmogonidae,443474,2ee693,3270,123192,Family,Laetmogonidae,accepted,123192,Laetmogonidae,Family
443476,Laetmogone,443475,2ee693,3270,123524,Genus,Laetmogone,accepted,123524,Laetmogone,Genus
443477,Laetmogone sp,443476,2ee693,3270,,Arbitrary,,,,,
443478,Pannychia,443475,2ee693,3270,123525,Genus,Pannychia,accepted,123525,Pannychia,Genus
443479,Pannychia sp,443478,2ee693,3270,,Arbitrary,,,,,
443480,Deimatidae,443463,2ee693,3270,123190,Family,Deimatidae,accepted,123190,Deimatidae,Family
443481,Psychropotidae,443474,2ee693,3270,123194,Family,Psychropotidae,accepted,123194,Psychropotidae,Family
443482,Benthodytes,443481,2ee693,3270,123529,Genus,Benthodytes,accepted,123529,Benthodytes,Genus
443483,Benthodytes incerta,443482,2ee693,3270,428597,Species,Benthodytes incerta,accepted,428597,Benthodytes incerta,Species
443484,Stichopodidae,443463,45e682,3270,123184,Family,Stichopodidae,accepted,123184,Stichopodidae,Family
443485,Australostichopus,443484,2ee693,3270,528615,Genus,Australostichopus,accepted,528615,Australostichopus,Genus
443486,Australostichopus mollis,443485,2ee693,3270,529443,Species,Australostichopus mollis,accepted,529443,Australostichopus mollis,Species
443487,Pelagothuriidae,443474,18f2a6,3270,123193,Family,Pelagothuriidae,accepted,123193,Pelagothuriidae,Family
443488,Pelagothuridae,443487,f21818,3270,,Arbitrary,,,,,
443489,Enypniastes,443487,2ee693,3270,123526,Genus,Enypniastes,accepted,123526,Enypniastes,Genus
443490,Enypniastes eximia,443489,2ee693,3270,124759,Species,Enypniastes eximia,accepted,124759,Enypniastes eximia,Species
443491,holothurian uni 1,443173,bbaaaa,3270,,Arbitrary,,,,,
443492,holothurian uni 2,443173,bbaaaa,3270,,Arbitrary,,,,,
443493,holothurian uni 3,443173,bbaaaa,3270,,Arbitrary,,,,,
443494,holothurian uni 4,443173,b2a2a2,3270,,Arbitrary,,,,,
443495,Brisingid 4,443225,bbaaaa,3270,,Arbitrary,,,,,
443496,Octocorallia,443257,c50707,3270,1341,Class,Octocorallia,accepted,1341,Octocorallia,Class
443497,Alcyonacea,443496,c59c07,3270,1365,Order,Alcyonacea,unaccepted,1341,Octocorallia,Class
443498,Pennatulacea,443496,c59c07,3270,1367,Order,Pennatulacea,superseded rank,1609360,Pennatuloidea,Superfamily
443499,Gorgonacea,443496,c59c07,3270,1366,Order,Gorgonacea,unaccepted,1341,Octocorallia,Class
443500,Scleractinia,443258,c50707,3270,1363,Order,Scleractinia,accepted,1363,Scleractinia,Order
443501,Antipatharia,443258,c50707,3270,22549,Order,Antipatharia,accepted,22549,Antipatharia,Order
443502,Hydroidolina,443272,c50707,3270,19494,Subclass,Hydroidolina,accepted,19494,Hydroidolina,Subclass
443503,Anthoathecata,443502,c50707,3270,13551,Order,Anthoathecata,accepted,13551,Anthoathecata,Order
443504,Filifera,443503,c50707,3270,16352,Suborder,Filifera,accepted,16352,Filifera,Suborder
443505,Stylasteridae,443504,c50707,3270,22805,Family,Stylasteridae,accepted,22805,Stylasteridae,Family
443506,Crinoidea (motile),443175,bbaaaa,3270,,Arbitrary,,,,,
443507,Eubrachyura,443186,f230b8,3270,106679,Section,Eubrachyura,accepted,106679,Eubrachyura,Section
443508,Heterotremata,443507,f230b8,3270,106680,Subsection,Heterotremata,accepted,106680,Heterotremata,Subsection
443509,Cancroidea,443508,f230b8,3270,106695,Superfamily,Cancroidea,accepted,106695,Cancroidea,Superfamily
443510,Atelecyclidae,443509,f230b8,3270,106748,Family,Atelecyclidae,accepted,106748,Atelecyclidae,Family
443511,Trichopeltarioidea,443508,f230b8,3270,550538,Superfamily,Trichopeltarioidea,accepted,550538,Trichopeltarioidea,Superfamily
443512,Trichopeltariidae,443511,f230b8,3270,550539,Family,Trichopeltariidae,accepted,550539,Trichopeltariidae,Family
443513,Trichopeltarion,443512,f230b8,3270,416093,Genus,Trichopeltarion,accepted,416093,Trichopeltarion,Genus
443514,Trichopeltarion fantasticum,443513,f230b8,3270,440365,Species,Trichopeltarion fantasticum,accepted,440365,Trichopeltarion fantasticum,Species
443515,Goneplacoidea,443508,f230b8,3270,106698,Superfamily,Goneplacoidea,accepted,106698,Goneplacoidea,Superfamily
443516,Goneplacidae,443515,f230b8,3270,106757,Family,Goneplacidae,accepted,106757,Goneplacidae,Family
443517,Carcinoplax,443516,f230b8,3270,106885,Genus,Carcinoplax,accepted,106885,Carcinoplax,Genus
443518,Carcinoplax victoriensis,443517,f23131,3270,452457,Species,Carcinoplax victoriensis,superseded combination,440991,Pycnoplax victoriensis,Species
443519,Neommatocarcinus,443516,f230b8,3270,439365,Genus,Neommatocarcinus,accepted,439365,Neommatocarcinus,Genus
443520,Neommatocarcinus huttoni,443519,f230b8,3270,440975,Species,Neommatocarcinus huttoni,accepted,440975,Neommatocarcinus huttoni,Species
443521,Majoidea,443508,f230b8,3270,106700,Superfamily,Majoidea,accepted,106700,Majoidea,Superfamily
443522,Inachidae,443521,f230b8,3270,148427,Family,Inachidae,accepted,148427,Inachidae,Family
443523,Oregoniidae,443521,f230d8,3270,368557,Family,Oregoniidae,accepted,368557,Oregoniidae,Family
443524,Pleistacanthinae,443523,f230d8,3270,877491,Subfamily,Pleistacanthinae,accepted,877491,Pleistacanthinae,Subfamily
443525,Vitjazmaia,443524,f230d8,3270,439420,Genus,Vitjazmaia,accepted,439420,Vitjazmaia,Genus
443526,Vitjazmaia latidactyla,443525,f230d8,3270,441969,Species,Vitjazmaia latidactyla,accepted,441969,Vitjazmaia latidactyla,Species
443527,Platymaia,443524,f230b8,3270,205899,Genus,Platymaia,accepted,205899,Platymaia,Genus
443528,Platymaia maoria,443527,f230b8,3270,441942,Species,Platymaia maoria,accepted,441942,Platymaia maoria,Species
443529,Lithodidae,443189,f230b8,3270,106737,Family,Lithodidae,accepted,106737,Lithodidae,Family
443530,Lithodinae,443529,f230b8,3270,1722303,Subfamily,Lithodinae,accepted,1722303,Lithodinae,Subfamily
443531,Paralomis,443530,f230b8,3270,106848,Genus,Paralomis,accepted,106848,Paralomis,Genus
443532,Paralomis zealandica,443531,f230b8,3270,509217,Species,Paralomis zealandica,accepted,509217,Paralomis zealandica,Species
443533,Lithodes,443530,f230b8,3270,106845,Genus,Lithodes,accepted,106845,Lithodes,Genus
443534,Lithodes murrayi,443533,f230b8,3270,241288,Species,Lithodes murrayi,accepted,241288,Lithodes murrayi,Species
443535,Lithodes longispina,443533,f230b8,3270,550629,Species,Lithodes longispina,accepted,550629,Lithodes longispina,Species
443536,Lithodes cf. longispinus,443535,f23131,3270,,Arbitrary,,,,,
443537,Neolithodes,443530,f230b8,3270,106846,Genus,Neolithodes,accepted,106846,Neolithodes,Genus
443538,Neolithodes brodiei,443537,f230b8,3270,509196,Species,Neolithodes brodiei,accepted,509196,Neolithodes brodiei,Species
443539,Majidae,443521,f230b8,3270,106760,Family,Majidae,accepted,106760,Majidae,Family
443540,Majinae,443539,f230b8,3270,148435,Subfamily,Majinae,accepted,148435,Majinae,Subfamily
443541,Teratomaia,443540,f230b8,3270,439478,Genus,Teratomaia,accepted,439478,Teratomaia,Genus
443542,Teratomaia richardsoni,443541,f230b8,3270,442084,Species,Teratomaia richardsoni,accepted,442084,Teratomaia richardsoni,Species
443543,Leptomithrax,443540,f230b8,3270,439466,Genus,Leptomithrax,accepted,439466,Leptomithrax,Genus
443544,Leptomithrax longipes,443543,f230b8,3270,442016,Species,Leptomithrax longipes,accepted,442016,Leptomithrax longipes,Species
443545,Campylonotoidea,443192,f230b8,3270,106711,Superfamily,Campylonotoidea,accepted,106711,Campylonotoidea,Superfamily
443546,Campylonotidae,443545,f230b8,3270,196142,Family,Campylonotidae,accepted,196142,Campylonotidae,Family
443547,Campylonotus,443546,f230b8,3270,342626,Genus,Campylonotus,accepted,342626,Campylonotus,Genus
443548,Campylonotus rathbunae,443547,f230b8,3270,342627,Species,Campylonotus rathbunae,accepted,342627,Campylonotus rathbunae,Species
443549,Pandaloidea,443192,f230b8,3270,106716,Superfamily,Pandaloidea,accepted,106716,Pandaloidea,Superfamily
443550,Pandalidae,443549,f230b8,3270,106789,Family,Pandalidae,accepted,106789,Pandalidae,Family
443551,Pandalidae prob Plesionika sp.,443550,f230b8,3270,,Arbitrary,,,,,
443552,Nematocarcinoidea,443192,f230b8,3270,106713,Superfamily,Nematocarcinoidea,accepted,106713,Nematocarcinoidea,Superfamily
443553,Nematocarcinidae,443552,f230b8,3270,106784,Family,Nematocarcinidae,accepted,106784,Nematocarcinidae,Family
443554,Nematocarcinus,443553,f230b8,3270,107015,Genus,Nematocarcinus,accepted,107015,Nematocarcinus,Genus
443555,Nematocarcinus sp.,443554,f230b8,3270,,Arbitrary,,,,,
443556,Dendrobranchiata,443184,f230b8,3270,106669,Suborder,Dendrobranchiata,accepted,106669,Dendrobranchiata,Suborder
443557,Penaeoidea,443556,f230b8,3270,106683,Superfamily,Penaeoidea,accepted,106683,Penaeoidea,Superfamily
443558,Solenoceridae,443557,f230b8,3270,106729,Family,Solenoceridae,accepted,106729,Solenoceridae,Family
443559,Haliporoides,443558,f230b8,3270,205296,Genus,Haliporoides,accepted,205296,Haliporoides,Genus
443560,Haliporoides sibogae,443559,f230b8,3270,220285,Species,Haliporoides sibogae,accepted,220285,Haliporoides sibogae,Species
443561,Munididae,443196,f230b8,3270,562645,Family,Munididae,accepted,562645,Munididae,Family
443562,Munida,443561,f230b8,3270,106835,Genus,Munida,accepted,106835,Munida,Genus
443563,Munida gracilis,443562,f23131,3270,210336,Species,Munida gracilis,superseded combination,1605919,Scolonida gracilis,Species
443564,Chirostyloidea,443188,f230b8,3270,562583,Superfamily,Chirostyloidea,accepted,562583,Chirostyloidea,Superfamily
443565,Chirostylidae,443564,f230b8,3270,106732,Family,Chirostylidae,accepted,106732,Chirostylidae,Family
443566,Gastroptychus,443565,f230b8,3270,106832,Genus,Gastroptychus,accepted,106832,Gastroptychus,Genus
443567,Gastroptychus novaezelandiae,443566,f230b8,3270,392029,Species,Gastroptychus novaezelandiae,accepted,392029,Gastroptychus novaezelandiae,Species
443568,Achelata,443185,ff0d9e,3270,383017,Infraorder,Achelata,accepted,383017,Achelata,Infraorder
443569,Scyllaridae,443568,ff0d9e,3270,106795,Family,Scyllaridae,accepted,106795,Scyllaridae,Family
443570,Ibacinae,443569,f230b8,3270,382773,Subfamily,Ibacinae,accepted,382773,Ibacinae,Subfamily
443571,Ibacus,443570,f230b8,3270,206491,Genus,Ibacus,accepted,206491,Ibacus,Genus
443572,Ibacus alticrenatus,443571,f230b8,3270,382918,Species,Ibacus alticrenatus,accepted,382918,Ibacus alticrenatus,Species
443573,Polychelinae,443229,f230b8,3270,1715211,Subfamily,Polychelinae,accepted,1715211,Polychelinae,Subfamily
443574,Polycheles,443573,f230b8,3270,107056,Genus,Polycheles,accepted,107056,Polycheles,Genus
443575,Polycheles spp.,443574,f230b8,3270,,Arbitrary,,,,,
443576,Sphaeromatidea,443234,f230b8,3270,292949,Suborder,Sphaeromatidea,accepted,292949,Sphaeromatidea,Suborder
443577,Seroloidea,443576,f230b8,3270,292951,Superfamily,Seroloidea,accepted,292951,Seroloidea,Superfamily
443578,Serolidae,443577,f230b8,3270,118276,Family,Serolidae,accepted,118276,Serolidae,Family
443579,Acutiserolis,443578,f230b8,3270,175135,Genus,Acutiserolis,accepted,175135,Acutiserolis,Genus
443580,Acutiserolis sp.,443579,f230b8,3270,,Arbitrary,,,,,
443581,Pantopoda,443220,f230b8,3270,1358,Order,Pantopoda,accepted,1358,Pantopoda,Order
443582,Eupantopodida,443581,f230b8,3270,379601,Suborder,Eupantopodida,accepted,379601,Eupantopodida,Suborder
443583,Colossendeoidea,443582,f230b8,3270,1702221,Superfamily,Colossendeoidea,accepted,1702221,Colossendeoidea,Superfamily
443584,Colossendeidae,443583,f230b8,3270,22617,Family,Colossendeidae,accepted,22617,Colossendeidae,Family
443585,Colossendeinae,443584,f230b8,3270,379613,Subfamily,Colossendeinae,accepted,379613,Colossendeinae,Subfamily
443586,Colossendeis,443585,f230b8,3270,134586,Genus,Colossendeis,accepted,134586,Colossendeis,Genus
443587,Collossendeis sp.,443586,ef2fb6,3270,,Arbitrary,,,,,
443588,Caenogastropoda,443206,f2d649,3270,224570,Subclass,Caenogastropoda,accepted,224570,Caenogastropoda,Subclass
443589,Neogastropoda,443588,f2d649,3270,146,Order,Neogastropoda,accepted,146,Neogastropoda,Order
443590,Volutoidea,443589,f2d649,3270,1055738,Superfamily,Volutoidea,accepted,1055738,Volutoidea,Superfamily
443591,Volutidae,443590,f2d649,3270,23141,Family,Volutidae,accepted,23141,Volutidae,Family
443592,Turbinelloidea,443589,f2d649,3270,988101,Superfamily,Turbinelloidea,accepted,988101,Turbinelloidea,Superfamily
443593,Volutomitridae,443592,f2d649,3270,23142,Family,Volutomitridae,accepted,23142,Volutomitridae,Family
443594,Volutomitra,443593,f2d649,3270,138662,Genus,Volutomitra,accepted,138662,Volutomitra,Genus
443595,Volutomitra banksi,443594,f2d649,3270,450665,Species,Volutomitra banksi,accepted,450665,Volutomitra banksi,Species
443596,Volutomitira banksi,443595,f24a4a,3270,,Arbitrary,,,,,
443597,Conoidea,443589,f2d649,3270,15140,Superfamily,Conoidea,accepted,15140,Conoidea,Superfamily
443598,Turridae,443597,f2d649,3270,152,Family,Turridae,accepted,152,Turridae,Family
443599,Pseudomelatomidae,443597,f2d649,3270,411814,Family,Pseudomelatomidae,accepted,411814,Pseudomelatomidae,Family
443600,Comitas,443599,f2d649,3270,432433,Genus,Comitas,accepted,432433,Comitas,Genus
443601,Comitas onokeana,443600,f2d649,3270,599031,Species,Comitas onokeana,accepted,599031,Comitas onokeana,Species
443602,Comitas onokeana vivens,443601,f2d649,3270,599033,Subspecies,Comitas onokeana vivens,accepted,599033,Comitas onokeana vivens,Subspecies
443603,Buccinoidea,443589,f2d649,3270,382214,Superfamily,Buccinoidea,accepted,382214,Buccinoidea,Superfamily
443604,Buccinidae,443603,f2d649,3270,149,Family,Buccinidae,accepted,149,Buccinidae,Family
443605,Prosiphonidae,443603,f2d649,3270,1522144,Family,Prosiphonidae,accepted,1522144,Prosiphonidae,Family
443606,Austrofusus,443605,f2d649,3270,490630,Genus,Austrofusus,accepted,490630,Austrofusus,Genus
